,NKE_date,NKE_neg,NKE_neu,NKE_pos,NKE_compound,UAA_date,UAA_neg,UAA_neu,UAA_pos,UAA_compound,PUM.DE_date,PUM.DE_neg,PUM.DE_neu,PUM.DE_pos,PUM.DE_compound,ADDYY_date,ADDYY_neg,ADDYY_neu,ADDYY_pos,ADDYY_compound,VF_date,VF_neg,VF_neu,VF_pos,VF_compound,ASCCF_date,ASCCF_neg,ASCCF_neu,ASCCF_pos,ASCCF_compound,RBK_date,RBK_neg,RBK_neu,RBK_pos,RBK_compound,SKX_date,SKX_neg,SKX_neu,SKX_pos,SKX_compound,WWW_date,WWW_neg,WWW_neu,WWW_pos,WWW_compound,DECK_date,DECK_neg,DECK_neu,DECK_pos,DECK_compound,ANGL.TA_date,ANGL.TA_neg,ANGL.TA_neu,ANGL.TA_pos,ANGL.TA_compound,ONON_date,ONON_neg,ONON_neu,ONON_pos,ONON_compound,BGI_date,BGI_neg,BGI_neu,BGI_pos,BGI_compound,LULU_date,LULU_neg,LULU_neu,LULU_pos,LULU_compound,ANPDY_date,ANPDY_neg,ANPDY_neu,ANPDY_pos,ANPDY_compound,SHMDF_date,SHMDF_neg,SHMDF_neu,SHMDF_pos,SHMDF_compound,DKS_date,DKS_neg,DKS_neu,DKS_pos,DKS_compound,BGFV_date,BGFV_neg,BGFV_neu,BGFV_pos,BGFV_compound,MODG_date,MODG_neg,MODG_neu,MODG_pos,MODG_compound,FL_date,FL_neg,FL_neu,FL_pos,FL_compound,COLM_date,COLM_neg,COLM_neu,COLM_pos,COLM_compound,HGLD_date,HGLD_neg,HGLD_neu,HGLD_pos,HGLD_compound,PTON_date,PTON_neg,PTON_neu,PTON_pos,PTON_compound,PLNT_date,PLNT_neg,PLNT_neu,PLNT_pos,PLNT_compound,MTN_date,MTN_neg,MTN_neu,MTN_pos,MTN_compound,CHDN_date,CHDN_neg,CHDN_neu,CHDN_pos,CHDN_compound,WWE_date,WWE_neg,WWE_neu,WWE_pos,WWE_compound,MSGE_date,MSGE_neg,MSGE_neu,MSGE_pos,MSGE_compound,RCI_date,RCI_neg,RCI_neu,RCI_pos,RCI_compound,LSXMK_date,LSXMK_neg,LSXMK_neu,LSXMK_pos,LSXMK_compound,DIS_date,DIS_neg,DIS_neu,DIS_pos,DIS_compound,T_date,T_neg,T_neu,T_pos,T_compound,CMCSA_date,CMCSA_neg,CMCSA_neu,CMCSA_pos,CMCSA_compound,PEP_date,PEP_neg,PEP_neu,PEP_pos,PEP_compound,EA_date,EA_neg,EA_neu,EA_pos,EA_compound
42,2022-11-19,0.0,1.0,0.0,0.0,2022-11-08,0.0,1.0,0.0,0.0,2022-09-07,0.0,0.842,0.158,0.128,2022-11-27,0.124,0.769,0.107,-0.0772,2022-11-07,0.0,1.0,0.0,0.0,,,,,,2022-09-28,0.0,1.0,0.0,0.0,2023-02-23,0.0,1.0,0.0,0.0,2020-10-28,0.0,1.0,0.0,0.0,2023-02-09,0.0,0.851,0.149,0.2732,,,,,,2023-03-07,0.0,1.0,0.0,0.0,2020-02-12,0.0,1.0,0.0,0.0,2022-11-20,0.0,0.533,0.467,0.836,,,,,,,,,,,2022-12-27,0.0,0.769,0.231,0.5859,2021-12-25,0.0,1.0,0.0,0.0,2023-01-07,0.0,0.794,0.206,0.2086,2023-04-05,0.099,0.8305,0.0705,-0.13035,2022-09-22,0.0,0.8816666666666667,0.11833333333333333,0.2235,,,,,,2022-10-14,0.31,0.69,0.0,-0.5423,2023-01-07,0.0,1.0,0.0,0.0,2022-09-27,0.0,0.886,0.114,0.2023,2022-09-18,0.0,1.0,0.0,0.0,2022-06-17,0.0,1.0,0.0,0.0,2021-12-21,0.0,0.796,0.20400000000000001,0.4215,2022-08-26,0.429,0.571,0.0,-0.7184,2022-08-15,0.0,1.0,0.0,0.0,2023-01-13,0.1105,0.8055,0.084,-0.08895,2023-02-11,0.086,0.914,0.0,-0.128,2023-02-09,0.0,0.848,0.152,0.29295,2023-02-28,0.0,1.0,0.0,0.0,2022-11-15,0.0,1.0,0.0,0.0
43,2022-12-05,0.0,1.0,0.0,0.0,2022-11-15,0.236,0.764,0.0,-0.5267,2022-09-15,0.0,1.0,0.0,0.0,2022-11-29,0.158,0.724,0.118,-0.1531,2022-11-14,0.0,1.0,0.0,0.0,,,,,,2022-10-05,0.341,0.659,0.0,-0.4767,2023-02-28,0.0,1.0,0.0,0.0,2021-03-22,0.351,0.649,0.0,-0.4019,2023-02-13,0.0,1.0,0.0,0.0,,,,,,2023-03-14,0.047,0.851,0.102,0.3182,2020-02-18,0.0,1.0,0.0,0.0,2022-11-23,0.0,0.62,0.38,0.5994,,,,,,,,,,,2023-01-24,0.0,1.0,0.0,0.0,2022-01-10,0.191,0.636,0.173,-0.0516,2023-01-08,0.0,0.86,0.14,0.0772,2023-04-06,0.0,0.8736666666666667,0.12633333333333333,0.23013333333333333,2022-09-23,0.0,1.0,0.0,0.0,,,,,,2022-10-30,0.0,1.0,0.0,0.0,2023-01-09,0.0,0.7575000000000001,0.2425,0.2732,2022-09-30,0.0,0.811,0.189,0.2732,2022-09-25,0.0,1.0,0.0,0.0,2022-07-22,0.0,0.741,0.259,0.4215,2021-12-27,0.0,0.823,0.177,0.4215,2022-08-31,0.0,0.678,0.322,0.5859,2022-08-22,0.0,0.452,0.548,0.8176,2023-01-17,0.224,0.776,0.0,-0.3818,2023-02-15,0.251,0.749,0.0,-0.6167,2023-02-17,0.0,1.0,0.0,0.0,2023-03-03,0.062,0.7989999999999999,0.1395,0.2997,2022-11-18,0.0,0.694,0.306,0.6486
44,2022-12-18,0.0,1.0,0.0,0.0,2022-11-19,0.0,0.622,0.378,0.836,2022-09-27,0.0,0.791,0.209,0.5719,2022-12-02,0.0,1.0,0.0,0.0,2022-11-17,0.0,1.0,0.0,0.0,,,,,,2022-10-19,0.0,0.738,0.262,0.4939,2023-03-13,0.127,0.873,0.0,-0.1531,2021-04-16,0.0,1.0,0.0,0.0,2023-02-16,0.0,1.0,0.0,0.0,,,,,,2023-03-15,0.252,0.748,0.0,-0.6597,2020-02-26,0.0,1.0,0.0,0.0,2022-12-05,0.0,0.72,0.28,0.5423,,,,,,,,,,,2023-01-25,0.18,0.82,0.0,-0.296,2022-01-13,0.0,0.934,0.066,0.16463333333333333,2023-01-10,0.0,1.0,0.0,0.0,2023-04-07,0.343,0.657,0.0,-0.5719,2022-09-26,0.1095,0.8905000000000001,0.0,-0.21075,,,,,,2022-11-03,0.21766666666666667,0.6789999999999999,0.10333333333333333,-0.2467666666666667,2023-01-10,0.0,0.792,0.208,0.2732,2022-10-10,0.0,1.0,0.0,0.0,2022-09-26,0.0,1.0,0.0,0.0,2022-07-23,0.0,1.0,0.0,0.0,2022-01-07,0.0,0.761,0.239,0.4215,2022-10-13,0.0,1.0,0.0,0.0,2022-08-25,0.0,0.714,0.286,0.4588,2023-01-18,0.172,0.71,0.118,-0.2263,2023-02-16,0.1785,0.7435,0.078,-0.19344999999999998,2023-02-20,0.0,0.756,0.244,0.4404,2023-03-14,0.124,0.876,0.0,-0.2553,2022-12-06,0.0,1.0,0.0,0.0
45,2022-12-20,0.0,0.8425,0.1575,0.2787,2022-11-20,0.0,1.0,0.0,0.0,2022-10-03,0.0,0.778,0.222,0.5719,2022-12-15,0.0,1.0,0.0,0.0,2022-12-05,0.0,1.0,0.0,0.0,,,,,,2022-10-26,0.134,0.7975,0.0685,-0.24695,2023-03-15,0.0,1.0,0.0,0.0,2021-05-25,0.0,1.0,0.0,0.0,2023-02-20,0.1225,0.8775,0.0,-0.29915,,,,,,2023-03-16,0.0,1.0,0.0,0.0,2020-03-04,0.237,0.763,0.0,-0.4767,2022-12-06,0.0,0.842,0.158,0.4588,,,,,,,,,,,2023-02-06,0.0,1.0,0.0,0.0,2022-01-24,0.0,0.82,0.18,0.296,2023-01-11,0.0,0.651,0.349,0.7096,2023-04-10,0.0,1.0,0.0,0.0,2022-09-29,0.0,0.839,0.161,0.3612,,,,,,2022-11-08,0.0,1.0,0.0,0.0,2023-01-11,0.0,0.913,0.087,0.1366,2022-10-14,0.13,0.87,0.0,-0.2023,2022-09-28,0.0,0.588,0.412,0.6369,2022-07-25,0.0,1.0,0.0,0.0,2022-01-13,0.0,0.823,0.177,0.4215,2022-10-14,0.0,1.0,0.0,0.0,2022-08-30,0.0,0.746,0.254,0.5267,2023-01-25,0.244,0.756,0.0,-0.4404,2023-02-27,0.0,1.0,0.0,0.0,2023-02-27,0.0,0.9079999999999999,0.092,0.20095,2023-03-15,0.0,1.0,0.0,0.0,2023-01-19,0.0,1.0,0.0,0.0
46,2022-12-21,0.1045,0.8955,0.0,-0.2202,2022-11-21,0.161,0.839,0.0,-0.3182,2022-10-21,0.0,1.0,0.0,0.0,2022-12-21,0.0,1.0,0.0,0.0,2022-12-06,0.408,0.592,0.0,-0.6369,,,,,,2022-11-02,0.0,1.0,0.0,0.0,2023-03-20,0.0,1.0,0.0,0.0,2021-05-29,0.0,1.0,0.0,0.0,2023-03-09,0.155,0.845,0.0,-0.296,,,,,,2023-03-17,0.0,1.0,0.0,0.0,2020-03-09,0.0,1.0,0.0,0.0,2022-12-08,0.184,0.506,0.31,0.25,,,,,,,,,,,2023-02-08,0.229,0.486,0.285,-0.0516,2022-02-22,0.0,1.0,0.0,0.0,2023-01-12,0.0,1.0,0.0,0.0,2023-04-12,0.477,0.523,0.0,-0.8481,2022-10-07,0.419,0.581,0.0,-0.7579,,,,,,2022-11-16,0.081,0.8005,0.1185,-0.08360000000000001,2023-01-17,0.0,0.515,0.485,0.5719,2022-10-19,0.0,1.0,0.0,0.0,2022-09-29,0.0,0.588,0.412,0.6369,2022-08-12,0.366,0.634,0.0,-0.6369,2022-01-15,0.196,0.664,0.14,-0.1901,2022-10-27,0.279,0.721,0.0,-0.4767,2022-09-01,0.0,0.726,0.274,0.7506,2023-02-01,0.0,1.0,0.0,0.0,2023-03-01,0.3,0.7,0.0,-0.5096,2023-02-28,0.266,0.734,0.0,-0.4404,2023-03-23,0.0,1.0,0.0,0.0,2023-01-26,0.0,1.0,0.0,0.0
47,2023-01-06,0.266,0.734,0.0,-0.4404,2022-11-22,0.155,0.845,0.0,-0.296,2022-11-01,0.0,1.0,0.0,0.0,2022-12-27,0.246,0.508,0.246,0.0,2022-12-07,0.21,0.667,0.124,-0.2263,,,,,,2022-11-08,0.0,1.0,0.0,0.0,2023-03-24,0.0,0.809,0.191,0.3818,2021-07-12,0.0,0.772,0.228,0.3327,2023-03-11,0.0,0.748,0.252,0.5719,,,,,,2023-03-18,0.0,0.883,0.11699999999999999,0.2732,2020-03-18,0.0,1.0,0.0,0.0,2022-12-12,0.225,0.775,0.0,-0.4404,,,,,,,,,,,2023-02-09,0.0,1.0,0.0,0.0,2022-02-23,0.0,1.0,0.0,0.0,2023-01-20,0.172,0.469,0.359,0.34,2023-04-13,0.0,1.0,0.0,0.0,2022-10-12,0.2445,0.7555000000000001,0.0,-0.41125,,,,,,2022-11-17,0.0,1.0,0.0,0.0,2023-01-19,0.213,0.533,0.254,-0.0772,2022-10-29,0.0,1.0,0.0,0.0,2022-09-30,0.485,0.515,0.0,-0.5719,2022-10-07,0.0,0.743,0.257,0.5859,2022-01-21,0.107,0.893,0.0,-0.0516,2022-10-28,0.0,0.714,0.286,0.6808,2022-09-02,0.0975,0.9025000000000001,0.0,-0.2202,2023-02-06,0.0,1.0,0.0,0.0,2023-03-08,0.0,0.739,0.261,0.5559,2023-03-01,0.0,1.0,0.0,0.0,2023-04-02,0.0,0.798,0.202,0.5859,2023-01-31,0.143,0.798,0.059,-0.13834999999999997
48,2023-01-12,0.187,0.642,0.171,0.1779,2022-11-30,0.0,1.0,0.0,0.0,2022-11-04,0.0,0.814,0.186,0.4939,2023-01-30,0.0,0.774,0.226,0.3612,2022-12-19,0.0,1.0,0.0,0.0,,,,,,2022-11-09,0.0,1.0,0.0,0.0,2023-04-05,0.0,1.0,0.0,0.0,2021-07-29,0.0,1.0,0.0,0.0,2023-03-13,0.0,0.815,0.185,0.3595,,,,,,2023-03-20,0.069,0.652,0.2786666666666667,0.5374,2020-03-19,0.0,1.0,0.0,0.0,2022-12-27,0.0,0.722,0.278,0.4019,,,,,,,,,,,2023-02-22,0.0,0.862,0.138,0.23695,2022-02-25,0.365,0.635,0.0,-0.5574,2023-01-31,0.1085,0.8915,0.0,-0.1806,2023-04-14,0.1235,0.8765000000000001,0.0,-0.2787,2022-10-14,0.1075,0.792,0.1005,-0.05135,,,,,,2022-11-22,0.0,0.876,0.124,0.1779,2023-01-20,0.0,0.531,0.469,0.8327,2022-10-31,0.195,0.805,0.0,-0.4404,2022-10-04,0.0,1.0,0.0,0.0,2022-10-22,0.244,0.562,0.194,-0.2023,2022-02-01,0.0,0.765,0.23500000000000001,0.51865,2022-11-09,0.0,0.833,0.167,0.3818,2022-09-09,0.0,1.0,0.0,0.0,2023-02-08,0.0,1.0,0.0,0.0,2023-03-09,0.0,1.0,0.0,0.0,2023-03-02,0.0,0.811,0.189,0.4215,2023-04-04,0.0,0.719,0.281,0.4404,2023-02-01,0.133,0.867,0.0,-0.2202
49,2023-01-13,0.0,1.0,0.0,0.0,2022-12-06,0.0,1.0,0.0,0.0,2022-11-08,0.0,1.0,0.0,0.0,2023-02-06,0.0,1.0,0.0,0.0,2023-01-03,0.0,1.0,0.0,0.0,,,,,,2022-11-22,0.0,1.0,0.0,0.0,2023-04-06,0.0,1.0,0.0,0.0,2021-08-17,0.0,1.0,0.0,0.0,2023-03-16,0.159,0.841,0.0,-0.3953,,,,,,2023-03-21,0.04757142857142856,0.8713571428571428,0.08107142857142857,0.09432857142857143,2020-03-30,0.0,0.935,0.065,0.10115,2022-12-30,0.152,0.848,0.0,-0.3612,,,,,,,,,,,2023-03-02,0.0,1.0,0.0,0.0,2022-03-01,0.0,1.0,0.0,0.0,2023-02-01,0.0,1.0,0.0,0.0,2023-04-16,0.0,0.526,0.474,0.743,2022-10-18,0.0,1.0,0.0,0.0,,,,,,2022-12-07,0.0,1.0,0.0,0.0,2023-01-23,0.0,0.555,0.445,0.9008,2022-11-02,0.0,0.773,0.227,0.6249,2022-10-05,0.0,1.0,0.0,0.0,2022-11-05,0.0,0.815,0.185,0.3612,2022-02-02,0.0,0.811,0.189,0.4215,2022-11-17,0.0,1.0,0.0,0.0,2022-09-11,0.0,0.828,0.172,0.4019,2023-02-10,0.182,0.818,0.0,-0.4404,2023-03-10,0.0,1.0,0.0,0.0,2023-03-06,0.0,1.0,0.0,0.0,2023-04-06,0.0,1.0,0.0,0.0,2023-02-03,0.0,1.0,0.0,0.0
50,2023-01-14,0.244,0.756,0.0,-0.4404,2022-12-08,0.0,1.0,0.0,0.0,2022-12-01,0.0,0.55,0.45,0.8402,2023-02-10,0.16799999999999998,0.7565,0.0755,-0.22674999999999998,2023-01-05,0.0,1.0,0.0,0.0,,,,,,2022-11-30,0.0,1.0,0.0,0.0,2023-04-07,0.0,1.0,0.0,0.0,2021-09-15,0.358,0.642,0.0,-0.5994,2023-03-21,0.0,1.0,0.0,0.0,,,,,,2023-03-22,0.03266666666666667,0.8986666666666667,0.06866666666666667,0.10153333333333332,2020-03-31,0.0,1.0,0.0,0.0,2023-01-02,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-03-06,0.0,1.0,0.0,0.0,2022-03-02,0.0,1.0,0.0,0.0,2023-02-05,0.0,0.678,0.322,0.6908,2023-04-18,0.3035,0.6964999999999999,0.0,-0.47229999999999994,2022-10-19,0.0,1.0,0.0,0.0,,,,,,2023-01-05,0.326,0.674,0.0,-0.4404,2023-01-24,0.0,0.429,0.571,0.7906,2022-11-04,0.0,0.803,0.197,0.4019,2022-10-07,0.0,0.602,0.398,0.6486,2023-01-05,0.0,0.784,0.216,0.296,2022-02-04,0.0,0.923,0.077,0.125,2022-12-07,0.0,1.0,0.0,0.0,2022-09-15,0.0,0.882,0.118,0.26335,2023-02-13,0.244,0.756,0.0,-0.4404,2023-03-13,0.0,1.0,0.0,0.0,2023-03-13,0.0,0.763,0.237,0.4767,2023-04-07,0.0,0.885,0.115,0.29915,2023-02-05,0.0,1.0,0.0,0.0
51,2023-01-23,0.244,0.756,0.0,-0.4404,2022-12-11,0.0,0.682,0.318,0.6808,2022-12-08,0.189,0.811,0.0,-0.2732,2023-02-15,0.0,1.0,0.0,0.0,2023-01-09,0.0,0.8,0.2,0.3612,,,,,,2022-12-17,0.0,1.0,0.0,0.0,2023-04-11,0.0,0.844,0.156,0.34,2021-09-28,0.0,1.0,0.0,0.0,2023-03-24,0.0,0.776,0.224,0.3818,,,,,,2023-03-23,0.122,0.878,0.0,-0.2202,2020-04-20,0.0,1.0,0.0,0.0,2023-01-03,0.251,0.749,0.0,-0.6908,,,,,,,,,,,2023-03-07,0.0,0.8935,0.1065,0.20095,2022-03-25,0.0,0.58,0.42,0.4404,2023-02-07,0.0,0.708,0.292,0.5106,2023-04-19,0.0,0.9048,0.0952,0.17662,2022-10-20,0.0,0.8625,0.1375,0.29295,,,,,,2023-01-11,0.0,0.651,0.349,0.7096,2023-01-25,0.0,0.583,0.417,0.6124,2022-11-17,0.0,1.0,0.0,0.0,2022-10-12,0.315,0.685,0.0,-0.3182,2023-01-10,0.0,1.0,0.0,0.0,2022-02-08,0.0,1.0,0.0,0.0,2022-12-08,0.0,0.803,0.197,0.4019,2022-09-23,0.0,0.844,0.156,0.34,2023-02-14,0.0,1.0,0.0,0.0,2023-03-19,0.065,0.793,0.143,0.3565,2023-03-15,0.0,1.0,0.0,0.0,2023-04-09,0.188,0.657,0.155,-0.1779,2023-02-10,0.0,1.0,0.0,0.0
52,2023-01-31,0.189,0.811,0.0,-0.2732,2022-12-12,0.0,0.769,0.231,0.34,2022-12-12,0.146,0.613,0.241,0.25,2023-02-16,0.0,1.0,0.0,0.0,2023-01-19,0.0,1.0,0.0,0.0,,,,,,2022-12-28,0.0,1.0,0.0,0.0,2023-04-12,0.0,0.909,0.091,0.0772,2021-10-07,0.0,1.0,0.0,0.0,2023-03-28,0.0,0.761,0.23900000000000002,0.3687666666666667,,,,,,2023-03-24,0.0,1.0,0.0,0.0,2020-06-11,0.0,1.0,0.0,0.0,2023-01-04,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-03-08,0.087,0.8105,0.1025,0.064,2022-03-28,0.0,0.756,0.244,0.48355,2023-02-09,0.063,0.8523333333333333,0.08466666666666667,0.06116666666666667,2023-04-24,0.0,1.0,0.0,0.0,2022-10-21,0.0,0.6615,0.3385,0.66385,,,,,,2023-01-17,0.0,1.0,0.0,0.0,2023-01-26,0.0,1.0,0.0,0.0,2022-11-21,0.0,0.905,0.095,0.25,2022-10-14,0.0,1.0,0.0,0.0,2023-01-11,0.0,1.0,0.0,0.0,2022-02-09,0.09,0.8005,0.1095,0.06275,2022-12-13,0.0,0.913,0.087,0.1366,2022-09-27,0.0,0.839,0.161,0.2755,2023-02-17,0.209,0.791,0.0,-0.4404,2023-03-21,0.321,0.511,0.168,-0.4767,2023-03-21,0.0,1.0,0.0,0.0,2023-04-10,0.0,1.0,0.0,0.0,2023-02-13,0.0,0.9,0.1,0.2294
53,2023-02-01,0.293,0.707,0.0,-0.4404,2022-12-21,0.0,1.0,0.0,0.0,2022-12-16,0.0,1.0,0.0,0.0,2023-02-21,0.0,0.843,0.157,0.3818,2023-01-30,0.0,1.0,0.0,0.0,,,,,,2023-01-04,0.0,1.0,0.0,0.0,2023-04-13,0.0,1.0,0.0,0.0,2021-11-11,0.0,1.0,0.0,0.0,2023-03-30,0.207,0.444,0.348,0.2263,,,,,,2023-03-27,0.0,1.0,0.0,0.0,2020-07-02,0.216,0.784,0.0,-0.5106,2023-01-05,0.182,0.818,0.0,-0.4404,,,,,,,,,,,2023-03-11,0.0,1.0,0.0,0.0,2022-03-30,0.0,0.833,0.167,0.2023,2023-02-15,0.0,0.744,0.256,0.4767,2023-04-25,0.0,0.9136666666666667,0.08633333333333333,0.21230000000000002,2022-10-23,0.2285,0.5705,0.201,-0.030999999999999972,,,,,,2023-01-20,0.153,0.635,0.212,0.2732,2023-01-31,0.0,1.0,0.0,0.0,2022-11-22,0.0,1.0,0.0,0.0,2022-10-17,0.0,1.0,0.0,0.0,2023-01-29,0.182,0.818,0.0,-0.4404,2022-03-07,0.0,1.0,0.0,0.0,2022-12-20,0.0,0.822,0.178,0.3818,2022-09-30,0.0,0.726,0.274,0.7506,2023-02-23,0.148,0.617,0.235,0.34,2023-03-22,0.0,0.839,0.161,0.3182,2023-03-22,0.0,1.0,0.0,0.0,2023-04-11,0.0,0.805,0.195,0.5267,2023-02-14,0.0,0.862,0.138,0.1531
54,2023-02-10,0.182,0.818,0.0,-0.4404,2022-12-31,0.0,0.821,0.179,0.34,2022-12-18,0.278,0.722,0.0,-0.4019,2023-03-08,0.0945,0.796,0.1095,0.07415,2023-02-07,0.0,1.0,0.0,0.0,,,,,,2023-01-22,0.0,1.0,0.0,0.0,2023-04-17,0.0,0.709,0.291,0.5719,2022-01-24,0.0,1.0,0.0,0.0,2023-03-31,0.063,0.7959999999999999,0.14100000000000001,0.1566,,,,,,2023-04-03,0.0,1.0,0.0,0.0,2020-07-08,0.0,0.776,0.224,0.3818,2023-01-07,0.128,0.872,0.0,-0.296,,,,,,,,,,,2023-03-12,0.209,0.791,0.0,-0.4404,2022-04-02,0.0,1.0,0.0,0.0,2023-02-21,0.0,0.674,0.326,0.5256,2023-04-28,0.052,0.879,0.068,0.128,2022-10-24,0.0,1.0,0.0,0.0,,,,,,2023-01-26,0.0,1.0,0.0,0.0,2023-02-03,0.206,0.539,0.255,0.25,2022-11-23,0.0,0.821,0.179,0.34,2022-10-26,0.0,1.0,0.0,0.0,2023-01-30,0.0,1.0,0.0,0.0,2022-03-17,0.0,0.714,0.286,0.4215,2022-12-21,0.0,1.0,0.0,0.0,2022-10-10,0.0,0.718,0.28200000000000003,0.46429999999999993,2023-03-01,0.0,0.734,0.266,0.4404,2023-03-27,0.0,1.0,0.0,0.0,2023-03-29,0.0,0.533,0.467,0.7184,2023-04-14,0.0,1.0,0.0,0.0,2023-02-17,0.075,0.83,0.095,0.128
55,2023-03-07,0.0,1.0,0.0,0.0,2023-01-13,0.0,1.0,0.0,0.0,2022-12-21,0.167,0.833,0.0,-0.3818,2023-03-16,0.0,0.8,0.2,0.4588,2023-02-10,0.14,0.667,0.193,0.2023,,,,,,2023-01-23,0.0,0.573,0.427,0.7717,2023-04-19,0.0,0.804,0.196,0.296,2022-01-31,0.0,1.0,0.0,0.0,2023-04-03,0.0,1.0,0.0,0.0,,,,,,2023-04-04,0.08533333333333333,0.7696666666666667,0.145,0.15866666666666665,2020-07-09,0.0,1.0,0.0,0.0,2023-01-09,0.0,0.828,0.172,0.4019,,,,,,,,,,,2023-03-16,0.346,0.654,0.0,-0.5719,2022-04-26,0.0,1.0,0.0,0.0,2023-03-01,0.0,1.0,0.0,0.0,2023-05-02,0.113,0.887,0.0,-0.1027,2022-10-26,0.15433333333333335,0.7206666666666667,0.125,-0.04919999999999999,,,,,,2023-01-27,0.225,0.775,0.0,-0.4404,2023-02-06,0.0,0.828,0.172,0.3612,2022-11-28,0.0,0.9215,0.0785,0.123475,2022-10-31,0.0,1.0,0.0,0.0,2023-02-08,0.22,0.78,0.0,-0.4767,2022-04-11,0.0,1.0,0.0,0.0,2022-12-28,0.0,0.638,0.362,0.7378,2022-10-18,0.0,1.0,0.0,0.0,2023-03-03,0.0,1.0,0.0,0.0,2023-03-29,0.167,0.833,0.0,-0.296,2023-03-31,0.0,0.703,0.297,0.4215,2023-04-20,0.133,0.571,0.295,0.5267,2023-02-19,0.0,0.903,0.09699999999999999,0.19063333333333332
56,2023-03-14,0.0,1.0,0.0,0.0,2023-01-17,0.0,1.0,0.0,0.0,2023-02-03,0.0,1.0,0.0,0.0,2023-03-21,0.0,1.0,0.0,0.0,2023-02-11,0.167,0.833,0.0,-0.296,,,,,,2023-01-25,0.462,0.538,0.0,-0.7184,2023-04-24,0.0,0.813,0.187,0.3182,2022-02-14,0.0,1.0,0.0,0.0,2023-04-04,0.1205,0.8795,0.0,-0.21075,,,,,,2023-04-05,0.023857142857142858,0.9512857142857143,0.024857142857142855,-0.003257142857142855,2020-08-05,0.0,0.787,0.213,0.4019,2023-01-24,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-03-22,0.0,1.0,0.0,0.0,2022-04-29,0.155,0.663,0.182,0.128,2023-03-03,0.0,1.0,0.0,0.0,2023-05-03,0.0,1.0,0.0,0.0,2022-10-27,0.058666666666666666,0.7616666666666667,0.17966666666666664,0.17880000000000004,,,,,,2023-01-31,0.217,0.783,0.0,-0.3612,2023-02-08,0.0,0.841,0.159,0.21075,2022-11-29,0.0,0.8145,0.1855,0.3243,2022-11-01,0.0,0.8714999999999999,0.1285,0.27115,2023-02-22,0.0,1.0,0.0,0.0,2022-05-04,0.0,0.811,0.189,0.4215,2022-12-29,0.0,0.801,0.199,0.2484,2022-10-21,0.0,0.6699999999999999,0.32999999999999996,0.5267,2023-03-09,0.0,0.69,0.31,0.3818,2023-03-31,0.225,0.775,0.0,-0.4404,2023-04-04,0.09200000000000001,0.8513333333333334,0.05666666666666667,-0.09746666666666666,2023-04-25,0.0,1.0,0.0,0.0,2023-02-21,0.0,1.0,0.0,0.0
57,2023-03-16,0.0,1.0,0.0,0.0,2023-01-18,0.0,0.9219999999999999,0.078,0.17,2023-02-06,0.0,0.797,0.203,0.4215,2023-03-22,0.0,1.0,0.0,0.0,2023-02-13,0.0,1.0,0.0,0.0,,,,,,2023-01-29,0.222,0.519,0.258,0.2431,2023-04-25,0.194,0.806,0.0,-0.3415,2022-04-26,0.0,1.0,0.0,0.0,2023-04-05,0.0,0.9183333333333333,0.08166666666666667,0.12726666666666667,,,,,,2023-04-06,0.0,0.52,0.48,0.8074,2020-08-13,0.0,1.0,0.0,0.0,2023-01-31,0.0,0.839,0.161,0.3612,,,,,,,,,,,2023-03-28,0.0,0.89,0.11,0.3818,2022-05-03,0.0,1.0,0.0,0.0,2023-03-10,0.14250000000000002,0.8574999999999999,0.0,-0.36005,2023-05-04,0.0,1.0,0.0,0.0,2022-10-28,0.0,0.816,0.184,0.2023,,,,,,2023-02-01,0.06,0.7953333333333333,0.14466666666666667,0.13786666666666667,2023-02-09,0.0,0.809,0.191,0.4278,2022-12-06,0.0,1.0,0.0,0.0,2022-11-02,0.227,0.442,0.331,0.2263,2023-02-24,0.0,1.0,0.0,0.0,2022-05-09,0.0,0.781,0.219,0.4215,2023-01-03,0.172,0.828,0.0,-0.3612,2022-10-26,0.0,1.0,0.0,0.0,2023-03-13,0.0,0.756,0.244,0.4404,2023-04-02,0.0,1.0,0.0,0.0,2023-04-12,0.0,1.0,0.0,0.0,2023-04-27,0.0,0.816,0.184,0.4019,2023-02-24,0.0,1.0,0.0,0.0
