,date,PLNT_closingprice,ANPDY_closingprice,PEP_closingprice,DKS_closingprice,MODG_closingprice,COLM_closingprice,BGFV_closingprice,HKD_closingprice,CHDN_closingprice,MSGE_closingprice,WWE_closingprice,JPY_closingprice,RCI_closingprice,HGLD_closingprice,SGD_closingprice,CMCSA_closingprice,VFC_closingprice,EURUSD_closingprice,LSXMK_closingprice,BGI_closingprice,UAA_closingprice,DECK_closingprice,NZDUSD_closingprice,AUDUSD_closingprice,MTN_closingprice,PTON_closingprice,WWW_closingprice,FL_closingprice,CNY_closingprice,ASCCF_closingprice,DIS_closingprice,LULU_closingprice,SKX_closingprice,T_closingprice,PUM.DE_closingprice,EA_closingprice,ANGL.TA_closingprice,ONON_closingprice,GBPUSD_closingprice,ADDYY_closingprice,NKE_closingprice,INR_closingprice,SHMDF_closingprice,cotton_closingprice,natural_closingprice,gold_closingprice,heating_closingprice,crude_closingprice,WWW_neg,WWW_neu,WWW_pos,WWW_compound,VFC_neg,VFC_neu,VFC_pos,VFC_compound,PLNT_neg,PLNT_neu,PLNT_pos,PLNT_compound,WWE_neg,WWE_neu,WWE_pos,WWE_compound,ANGL.TA_neg,ANGL.TA_neu,ANGL.TA_pos,ANGL.TA_compound,BGI_neg,BGI_neu,BGI_pos,BGI_compound,ADDYY_neg,ADDYY_neu,ADDYY_pos,ADDYY_compound,DECK_neg,DECK_neu,DECK_pos,DECK_compound,MSGE_neg,MSGE_neu,MSGE_pos,MSGE_compound,EA_neg,EA_neu,EA_pos,EA_compound,FL_neg,FL_neu,FL_pos,FL_compound,NKE_neg,NKE_neu,NKE_pos,NKE_compound,ASCCF_neg,ASCCF_neu,ASCCF_pos,ASCCF_compound,UAA_neg,UAA_neu,UAA_pos,UAA_compound,ONON_neg,ONON_neu,ONON_pos,ONON_compound,PTON_neg,PTON_neu,PTON_pos,PTON_compound,T_neg,T_neu,T_pos,T_compound,PUM.DE_neg,PUM.DE_neu,PUM.DE_pos,PUM.DE_compound,RCI_neg,RCI_neu,RCI_pos,RCI_compound,CHDN_neg,CHDN_neu,CHDN_pos,CHDN_compound,COLM_neg,COLM_neu,COLM_pos,COLM_compound,MODG_neg,MODG_neu,MODG_pos,MODG_compound,DKS_neg,DKS_neu,DKS_pos,DKS_compound,LSXMK_neg,LSXMK_neu,LSXMK_pos,LSXMK_compound,SHMDF_neg,SHMDF_neu,SHMDF_pos,SHMDF_compound,ANPDY_neg,ANPDY_neu,ANPDY_pos,ANPDY_compound,DIS_neg,DIS_neu,DIS_pos,DIS_compound,PEP_neg,PEP_neu,PEP_pos,PEP_compound,CMCSA_neg,CMCSA_neu,CMCSA_pos,CMCSA_compound,MTN_neg,MTN_neu,MTN_pos,MTN_compound,LULU_neg,LULU_neu,LULU_pos,LULU_compound,SKX_neg,SKX_neu,SKX_pos,SKX_compound,BGFV_neg,BGFV_neu,BGFV_pos,BGFV_compound,HGLD_neg,HGLD_neu,HGLD_pos,HGLD_compound
21,2023-06-01,62.79,250.0,180.8,125.95,17.01,72.9,7.4,7.8302,135.34,34.58,99.6,138.497,44.02,0.0093,1.3467,38.68,16.77,1.0664,27.63,7.04,7.09,464.25,0.5992,0.6486,242.87,7.16,12.8,24.76,7.0935,28.19,87.11,326.93,50.25,15.63,,127.31,"3,581.00",26.87,1.2403,79.58,102.9,82.3145,155.11,86.42,2.158,"1,995.50",2.3147,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7825,0.2175,0.3892,0.0,0.7156666666666668,0.2843333333333333,0.4933,,,,,0.0,0.815,0.185,0.3612,0.0,1.0,0.0,0.0,,,,,,,,,0.237,0.763,0.0,-0.4215,,,,,,,,,0.0,0.92,0.08,0.1366,0.0,0.6995,0.3005,0.49275,0.0,0.5675,0.4325,0.6908,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.726,0.274,0.7506,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9412222222222222,0.0587777777777777,0.0875777777777777,0.0489999999999999,0.8206666666666665,0.1303333333333333,0.2295,,,,,,,,
22,2023-05-31,63.67,252.66,181.46,126.09,17.05,72.84,7.22,7.8258,134.34,34.91,100.15,139.316,43.68,0.0093,1.3502,38.85,16.96,1.0652,27.89,9.26,7.02,466.18,0.5989,0.6464,239.71,6.94,13.26,25.19,7.0785,28.19,87.15,329.12,50.7,15.62,44.46,126.22,"3,655.00",27.02,1.2349,80.56,104.83,82.6201,155.11,83.48,2.266,"1,982.10",2.2596,68.09,0.0,0.8355,0.1645,0.339675,0.0,0.7735000000000001,0.2264999999999999,0.4939,0.0635,0.8325,0.104,0.0600499999999999,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.704,0.296,0.6369,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.148,0.7175,0.135,-0.0386,0.0,0.88,0.12,0.128,,,,,,,,,,,,,,,,,0.135,0.56275,0.30225,0.445825,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.27,0.511,0.219,0.0772,,,,,0.0,0.9013333333333332,0.0986666666666666,0.2123,0.0,0.769,0.231,0.4019,0.203,0.519,0.278,0.3804
23,2023-05-30,64.65,254.46,180.7,126.0,17.09,73.92,7.52,7.8236,135.23,34.88,99.99,139.58,44.23,0.0093,1.3492,39.07,17.44,1.0673,28.41,9.75,7.03,470.18,0.6026,0.6503,241.75,6.92,14.09,25.67,7.065,28.19,87.01,335.35,51.24,15.42,44.85,126.1,"3,600.00",27.29,1.2328,82.93,106.27,82.53,155.11,83.99,2.327,"1,977.10",2.2808,69.46,,,,,,,,,0.0,0.8,0.2,0.3612,0.0,0.75,0.25,0.6114,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.07,0.6495,0.281,0.44655,,,,,0.188,0.598,0.214,0.0772,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.755,0.245,0.3818,0.1323333333333333,0.759,0.1086666666666666,-0.1966666666666666,0.182,0.682,0.136,-0.1531,,,,,0.0,0.845,0.155,0.27815,,,,,0.0,0.705,0.295,0.5574,,,,,0.0,0.769,0.231,0.2023,0.098,0.902,0.0,-0.148,,,,,,,,,,,,,0.0,0.651,0.349,0.7096,0.104,0.896,0.0,-0.1027,,,,,,,,,0.0,0.9203333333333332,0.0796666666666666,0.0986666666666666,0.098,0.902,0.0,-0.148,,,,
24,2023-05-26,66.28,263.51,182.4,121.64,17.02,73.54,7.46,7.8321,137.46,34.57,99.77,139.514,45.07,0.0093,1.35,39.09,17.5,1.0702,27.43,9.8,7.02,424.36,0.6034,0.6492,240.88,6.88,14.16,25.57,7.0441,28.19,88.1,339.49,50.86,15.18,43.81,124.48,,26.57,1.2312,82.75,107.0,82.5337,154.1,83.35,2.181,"1,963.10",2.3693,72.67,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.649,0.351,0.7579,,,,,,,,,,,,,0.0221428571428571,0.8311428571428571,0.1467142857142857,0.2356,,,,,,,,,0.07275,0.75675,0.1704999999999999,0.0940749999999999,,,,,,,,,,,,,0.0,0.6663333333333333,0.3336666666666666,0.6817666666666667,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.741,0.259,0.50215,,,,,,,,,0.0,0.93125,0.06875,0.146475,,,,,,,,,,,,,0.086,0.914,0.0,-0.1806,,,,,,,,,,,,,,,,,0.0,0.8366,0.1634,0.31622,,,,,,,,
25,2023-05-25,65.74,261.5,181.95,121.59,16.86,73.41,7.55,7.8275,138.76,34.72,100.34,139.206,45.58,0.0093,1.3488,38.99,17.43,1.071,27.23,9.8,6.97,441.17,0.6045,0.6501,237.34,6.9,14.01,25.38,7.0597,28.19,87.79,340.95,50.74,15.0,44.17,123.95,,26.04,1.2319,81.98,107.42,82.6405,154.1,80.12,2.307,"1,943.10",2.3462,71.83,,,,,0.0,0.857,0.143,0.17,0.248,0.619,0.133,-0.3182,0.108,0.892,0.0,-0.148,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.881,0.119,0.21265,,,,,0.156,0.844,0.0,-0.34,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.9295,0.0705,0.10115,0.0,0.469,0.531,0.7783,,,,,,,,,0.127,0.7675000000000001,0.1055,-0.1867999999999999,,,,,0.0,1.0,0.0,0.0,,,,,0.084,0.916,0.0,-0.1339666666666666,,,,,,,,,,,,,,,,,0.126,0.744,0.13,0.0362,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.809,0.191,0.3818,,,,,,,,
26,2023-05-24,65.82,265.44,184.37,123.25,16.62,73.53,7.67,7.8276,137.66,34.99,100.71,138.249,47.05,0.0093,1.3451,39.88,18.04,1.075,27.81,9.83,7.03,437.11,0.6104,0.6533,230.18,6.89,14.17,26.12,7.0371,28.19,88.41,343.42,50.34,15.95,45.08,124.39,"3,600.00",25.51,1.2358,82.49,107.2,82.5748,154.1,81.72,2.398,"1,962.80",2.4137,74.34,,,,,0.1361666666666666,0.8638333333333333,0.0,-0.2654666666666667,0.05425,0.87175,0.074,-0.022,,,,,,,,,0.0,1.0,0.0,0.0,0.2,0.8,0.0,-0.3612,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0985,0.7475,0.154,0.02845,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.8385,0.1615,0.3293,0.0,1.0,0.0,0.0,0.0,0.625,0.375,0.6369,,,,,,,,,0.0,0.6,0.4,0.7184,0.0,0.743,0.257,0.5859,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,0.893,0.107,0.0516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-23,66.34,268.76,184.59,123.62,16.45,75.66,7.53,7.8251,139.04,36.39,100.24,138.253,47.63,0.0093,1.3436,40.37,18.94,1.0764,27.99,9.82,7.3,443.67,0.6235,0.6611,234.15,7.15,14.45,27.05,7.0309,28.19,89.81,352.45,50.82,16.07,,124.02,"3,690.00",26.5,1.2373,85.23,108.19,82.757,159.26,84.35,2.321,"1,972.40",2.3617,72.91,,,,,0.0172857142857142,0.9051428571428572,0.0775714285714285,0.1197571428571428,0.0,0.688,0.312,0.6124,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.144,0.856,0.0,-0.4019,,,,,,,,,0.0,0.625,0.375,0.6369,0.0,0.8978333333333333,0.1021666666666666,0.14085,0.23,0.665,0.104,-0.3536,0.0,1.0,0.0,0.0,,,,,0.0,0.8525,0.1475,0.2787,,,,,0.0,0.9565,0.0435,0.0683,0.0,0.97525,0.02475,0.0337166666666666,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.797,0.203,0.4215,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
28,2023-05-22,67.38,275.79,186.41,125.05,16.13,75.04,7.51,7.8133,141.29,34.53,100.91,137.504,48.8,0.0093,1.3426,41.17,18.54,1.0797,27.91,9.8,7.27,451.36,0.6263,0.6628,239.36,7.02,14.37,27.26,7.0068,28.19,89.89,356.65,51.21,16.16,46.43,124.72,"3,691.00",26.42,1.2415,87.02,110.02,82.73,159.26,85.32,2.4,"1,974.80",2.3664,71.99,,,,,,,,,0.0,0.637,0.363,0.6908,,,,,,,,,,,,,,,,,0.0936666666666666,0.9063333333333332,0.0,-0.2161999999999999,0.0,0.621,0.379,0.6705,0.0,0.728,0.272,0.6808,0.1108421052631579,0.8506315789473684,0.0385263157894736,-0.1023210526315789,0.073,0.882,0.045,-0.10115,0.0,0.845,0.155,0.5106,,,,,0.147,0.853,0.0,-0.2263,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.90625,0.09375,0.09545,,,,,,,,,,,,,0.0,0.829,0.171,0.4767,,,,,,,,,,,,,,,,,0.0,0.843,0.157,0.24695,,,,,,,,
29,2023-05-19,67.64,274.88,191.1,126.29,16.38,74.57,7.57,7.8065,142.79,33.62,100.01,137.462,48.74,0.0093,1.3437,40.98,18.78,1.0761,27.98,9.75,7.23,441.74,0.6231,0.6618,240.62,7.03,14.32,29.88,6.9957,28.13,91.32,365.11,50.96,16.29,46.22,125.11,,26.1,1.2394,85.15,113.1,82.637,159.81,86.72,2.585,"1,978.70",2.3622,71.55,,,,,0.0,0.916,0.084,0.1339666666666666,0.275,0.725,0.0,-0.4215,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.7949999999999999,0.205,0.1953,0.15978125,0.7916562500000001,0.04859375,-0.12505625,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.9085,0.0915,0.21075,0.0586,0.9414,0.0,-0.08808,0.0,0.783,0.217,0.3612,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.179,0.821,0.0,-0.34,,,,,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.95625,0.04375,0.131675,,,,,,,,
30,2023-05-18,69.29,274.56,190.41,133.36,17.31,76.07,7.71,7.8244,141.93,31.75,101.28,137.311,48.37,0.0093,1.3407,39.82,20.38,1.0765,28.05,9.83,7.41,466.9,0.6205,0.6605,238.64,7.07,15.66,40.67,6.9944,29.78,92.46,371.15,53.79,16.37,48.88,124.43,"3,627.00",26.86,1.2401,87.77,116.85,82.3425,156.95,86.66,2.592,"1,956.50",2.4026,71.86,0.0,0.734,0.266,0.5719,,,,,0.0,0.792,0.208,0.2732,0.083,0.7543333333333333,0.1626666666666666,0.0198,,,,,,,,,,,,,0.306,0.694,0.0,-0.5267,0.0264285714285714,0.7508571428571429,0.2227142857142857,0.3819,0.0,1.0,0.0,0.0,0.0703333333333333,0.8696666666666667,0.06,-0.0146666666666666,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.843,0.157,0.3818,0.0,0.763,0.237,0.3943,,,,,,,,,0.0,0.9075,0.0925,0.17985,0.0,0.809,0.191,0.3818,,,,,0.0321428571428571,0.9368571428571428,0.031,-0.0115285714285714,0.0,0.81675,0.18325,0.3455749999999999,,,,,,,,,,,,,0.2265,0.7735,0.0,-0.45625,0.074,0.7965,0.1295,-0.04455,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.7925,0.2075,0.2023,0.0,1.0,0.0,0.0,,,,
31,2023-05-17,69.2,277.41,190.84,132.19,17.33,75.58,7.56,7.8282,142.29,31.3,98.93,136.304,48.34,0.0093,1.339,39.73,20.19,1.0812,27.53,9.82,7.3,464.42,0.623,0.663,238.3,6.91,15.45,39.0,6.9763,29.78,90.85,367.35,53.42,16.55,48.98,123.54,"3,673.00",27.52,1.2422,87.46,115.25,82.25,157.0,86.94,2.365,"1,980.70",2.4226,72.83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0,0.8305,0.1695,0.31245,,,,,0.0,0.859,0.141,0.4215,0.0,0.877,0.123,0.2233,,,,,,,,,0.164,0.643,0.193,0.128,0.0710909090909091,0.9019090909090908,0.027,-0.0620454545454545,0.0,1.0,0.0,0.0,0.0,0.939,0.061,0.10115,,,,,,,,,,,,,,,,,0.0895,0.6495,0.261,0.2787,0.0,1.0,0.0,0.0,,,,,,,,,0.506,0.494,0.0,-0.4767,,,,,,,,,0.1045,0.8955,0.0,-0.2202,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,
32,2023-05-16,68.06,287.8,192.54,131.18,17.27,75.99,7.4,7.8329,143.09,29.1,105.54,135.698,48.91,0.0051,1.3348,39.53,20.59,1.0857,27.72,9.78,7.32,467.31,0.6225,0.6653,237.37,6.86,15.45,39.09,6.9514,29.78,90.78,367.55,53.17,16.51,49.95,123.95,"3,641.00",29.62,1.2467,87.74,116.12,82.158,157.0,83.38,2.376,"1,988.40",2.3639,70.86,,,,,0.0,1.0,0.0,0.0,0.0,0.698,0.302,0.4404,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.732,0.268,0.296,,,,,,,,,,,,,0.0413846153846153,0.9243846153846154,0.0341538461538461,-0.0187692307692307,0.0365,0.9635,0.0,-0.085,,,,,0.0,0.671,0.3289999999999999,0.5966,0.0,1.0,0.0,0.0,,,,,0.079,0.727,0.194,0.4091,0.0,0.902,0.098,0.148,0.0,1.0,0.0,0.0,0.0,0.793,0.207,0.4364,,,,,,,,,0.0,0.833,0.167,0.296,,,,,0.0,1.0,0.0,0.0,,,,,,,,,0.146,0.854,0.0,-0.34,,,,,,,,
33,2023-05-15,68.17,288.44,194.0,137.06,17.46,77.19,7.68,7.8378,145.43,21.02,104.13,135.716,48.55,0.0093,1.3361,40.07,21.31,1.0849,27.74,9.91,7.52,487.62,0.6189,0.6643,234.61,6.81,15.57,39.2,6.9413,29.78,90.7,373.71,53.22,16.94,50.74,123.88,"3,635.00",32.91,1.2446,89.71,118.01,82.184,157.0,82.37,2.375,"2,018.00",2.378,71.11,0.0,1.0,0.0,0.0,0.0,0.8945000000000001,0.1055,0.17,0.0,0.69,0.31,0.7964,0.0,0.921,0.079,0.2553,,,,,,,,,,,,,0.0,0.9615,0.0385,0.0625,,,,,,,,,0.1775,0.8225,0.0,-0.148,,,,,,,,,0.0,0.769,0.231,0.5106,0.0,0.863,0.137,0.2997,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.068,0.8485,0.0835,0.022,0.0,0.542,0.458,0.8225,,,,,,,,,,,,,,,,,0.0,0.885,0.115,0.296,0.0,1.0,0.0,0.0,,,,,0.0,0.863,0.137,0.2997,,,,,,,,
34,2023-05-12,67.44,284.85,194.95,139.17,16.98,77.62,7.6,7.8372,145.52,21.83,104.08,134.402,48.48,0.0093,1.3302,40.02,20.97,1.0856,27.11,9.88,7.48,485.62,0.6187,0.6643,236.34,6.62,15.62,38.28,6.9357,29.78,91.24,372.5,52.38,16.95,51.36,124.74,,32.54,1.246,89.11,119.03,82.065,157.0,80.53,2.438,"2,019.80",2.3055,70.04,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0375714285714285,0.8377142857142857,0.1247142857142857,0.1099142857142857,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.8435,0.1565,0.23835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.7839999999999999,0.216,0.3471666666666667,0.0,0.677,0.323,0.5106,,,,
35,2023-05-11,67.95,284.05,193.0,138.04,17.53,79.17,7.62,7.8255,145.51,23.96,104.36,133.752,48.82,0.0093,1.3233,39.78,21.24,1.0901,27.71,9.84,7.51,489.43,0.629,0.669,236.42,6.76,15.94,38.31,6.9241,29.78,91.88,376.05,52.13,16.88,50.8,124.36,"3,698.00",32.43,1.25,90.49,121.9,81.7815,157.0,79.62,2.345,"2,020.50",2.3495,70.87,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.811,0.189,0.4215,,,,,0.0,0.794,0.206,0.3818,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0751739130434782,0.8583913043478261,0.0664347826086956,-0.0008869565217391,,,,,0.0,0.806,0.194,0.34,,,,,,,,,,,,,0.167,0.833,0.0,-0.296,0.0,0.82075,0.17925,0.3138,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,0.718,0.282,0.6249,0.0,1.0,0.0,0.0,,,,
36,2023-05-10,67.58,285.72,192.67,138.06,17.61,78.48,7.53,7.8283,144.74,25.2,104.72,134.31,49.13,0.0093,1.3226,39.28,21.04,1.0943,27.25,9.7,7.48,487.22,0.6325,0.6745,237.2,7.26,15.75,38.17,6.9142,29.77,100.04,377.72,51.92,16.86,50.2,122.93,"3,632.00",32.35,1.2604,89.06,122.17,81.866,157.0,80.76,2.191,"2,037.10",2.3934,72.56,0.0,0.95825,0.04175,0.050575,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.167,0.833,0.0,-0.1531,0.0,0.763,0.237,0.4215,0.0973333333333333,0.8206666666666665,0.082,0.0039166666666666,,,,,0.17,0.692,0.138,-0.128,,,,,0.0,0.802,0.198,0.3548,0.0735,0.8986666666666666,0.0278333333333333,-0.0699333333333333,,,,,0.0,0.839,0.161,0.3612,,,,,0.0,0.8155,0.1845,0.23835,,,,,,,,,0.0528999999999999,0.9096,0.0375,-0.0293899999999999,,,,,0.0,0.628,0.372,0.6531,,,,,,,,,0.104,0.896,0.0,-0.1366,,,,,,,,,0.0,0.709,0.291,0.4019,0.0,0.805,0.195,0.4404,,,,,,,,,,,,
37,2023-05-09,69.8,291.0,192.71,139.19,21.5,80.27,7.26,7.8412,144.16,29.64,105.75,134.737,49.05,0.0093,1.3237,39.57,21.62,1.0944,27.67,9.55,7.87,489.77,0.632,0.6747,237.02,7.65,15.05,38.57,6.9105,23.4,102.09,375.93,52.13,16.91,50.68,124.84,"3,671.00",33.18,1.2581,90.37,124.17,81.775,157.0,80.99,2.267,"2,042.90",2.3902,73.71,0.0,1.0,0.0,0.0,0.0,0.7805,0.2195,0.28595,0.0,0.755,0.245,0.3818,,,,,,,,,,,,,,,,,0.241,0.759,0.0,-0.2263,,,,,0.0896666666666666,0.8213333333333334,0.089,0.0338166666666666,,,,,,,,,,,,,0.099625,0.8100625,0.090375,-0.00591875,0.0,0.794,0.206,0.3818,0.029,0.91,0.061,0.08125,0.151,0.7290000000000001,0.12,-0.07995,,,,,0.0,0.8,0.2,0.3612,0.0,0.629,0.371,0.6486,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6719999999999999,0.328,0.6525,,,,,,,,,0.206,0.794,0.0,-0.3818,0.0,0.8806666666666666,0.1193333333333333,0.3457666666666667,,,,,0.198,0.517,0.284,0.25,,,,,0.0,1.0,0.0,0.0,,,,,,,,
38,2023-05-08,69.22,304.58,192.65,139.93,21.83,81.73,7.31,7.847,145.1,33.92,106.16,134.664,49.02,0.0093,1.3237,40.26,21.76,1.1012,28.39,9.22,8.59,482.91,0.6296,0.6741,238.43,7.86,15.14,39.84,6.9058,23.4,101.69,380.92,51.69,16.95,51.68,124.28,"3,646.00",33.57,1.2628,92.98,125.98,81.6734,156.12,81.53,2.238,"2,033.20",2.3777,73.16,,,,,0.0,1.0,0.0,0.0,,,,,0.079,0.8380000000000001,0.0835,0.0258,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.769,0.231,0.2023,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.6970000000000001,0.303,0.5851500000000001,0.0,0.806,0.194,0.34,0.1234,0.736,0.1406,0.14156,,,,,,,,,,,,,0.0,0.751,0.249,0.5928,,,,,,,,,0.0,0.92,0.08,0.135575,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.643,0.357,0.6124,,,,,0.147,0.853,0.0,-0.2263,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,
39,2023-05-05,68.88,304.39,192.39,139.55,22.06,81.47,7.43,7.847,145.16,33.61,104.62,133.886,48.68,0.0093,1.3236,39.85,21.55,1.0972,26.9,8.66,8.42,480.12,0.6268,0.6696,234.65,7.31,14.13,40.05,6.902,23.4,98.11,382.63,51.71,16.88,51.36,123.27,,32.75,1.2566,92.6,125.22,81.6455,160.0,82.13,2.137,"2,024.80",2.3147,71.34,0.0,0.693,0.307,0.7672,0.0,1.0,0.0,0.0,0.075,0.747,0.178,0.2006,0.096,0.7737499999999999,0.13025,-0.0139999999999999,,,,,,,,,0.0,0.772,0.228,0.4496,0.0,0.92275,0.07725,0.15705,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.1,0.9,0.0,-0.1806,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.8800000000000001,0.12,0.2823,,,,,,,,,0.0536666666666666,0.8623333333333333,0.084,0.0135666666666666,0.0,0.724,0.276,0.5267,,,,,,,,,0.1293333333333333,0.8109999999999999,0.0596666666666666,-0.1169333333333333,0.0,0.8245,0.1755,0.32985,,,,,0.217,0.783,0.0,-0.3612,0.0,0.82,0.18,0.5106,0.0,1.0,0.0,0.0,0.225,0.775,0.0,-0.4939,,,,
40,2023-05-04,67.67,297.0,192.16,139.91,21.89,80.09,6.91,7.8469,144.09,31.52,105.37,133.686,48.18,0.0093,1.3264,40.01,20.76,1.0987,26.8,8.55,8.25,475.35,0.6208,0.6641,233.52,7.31,13.94,38.94,6.8868,23.4,96.61,381.02,51.32,16.85,50.54,123.86,"3,756.00",32.13,1.2552,85.28,122.82,81.617,160.0,79.99,2.101,"2,055.70",2.2387,68.56,,,,,,,,,0.0655,0.737125,0.197375,0.1166125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.0431666666666666,0.7481666666666666,0.2086666666666666,0.2580333333333333,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0.198,0.517,0.284,0.25,0.10275,0.8495,0.04775,-0.09145,0.0,1.0,0.0,0.0,,,,,0.1673333333333333,0.7703333333333333,0.062,-0.1001333333333333,0.1387999999999999,0.8612,0.0,-0.2747,,,,,0.0,0.653,0.347,0.5829,0.0,0.629,0.371,0.6486,0.0,0.7965,0.2035,0.33525,,,,,,,,,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.872,0.128,0.23835,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,
41,2023-05-03,81.35,294.08,191.78,142.07,22.07,80.67,6.88,7.8491,147.9,32.44,106.2,135.072,48.58,0.0117,1.3301,40.81,21.65,1.1006,27.53,8.42,8.41,480.16,0.6214,0.665,238.03,8.57,15.23,40.61,6.9106,23.4,100.64,378.38,52.66,17.07,51.5,124.82,"3,749.00",31.46,1.247,86.06,123.67,81.7115,160.0,76.99,2.17,"2,037.00",2.2323,68.6,0.0,1.0,0.0,0.0,0.0,0.789,0.211,0.34,0.204,0.7235,0.0725,-0.2785999999999999,0.0446,0.8394,0.1159999999999999,0.14542,,,,,,,,,,,,,0.064,0.8736666666666667,0.062,-0.0086,0.0,0.797,0.203,0.4215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0665,0.9335,0.0,-0.1591,0.0,1.0,0.0,0.0,0.145,0.855,0.0,-0.1779,,,,,,,,,0.0,0.596,0.404,0.7269,,,,,0.0,1.0,0.0,0.0,0.0,0.842,0.158,0.4588,0.0,1.0,0.0,0.0,0.224,0.776,0.0,-0.3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7326666666666667,0.2673333333333333,0.3956666666666666,0.112,0.888,0.0,-0.1909,,,,
